account_id,account_name,Scope_3_emissions_amount,z_score,Primary activity,Year
17013,Showa Denko K.K.,45686560.0,2.6258368967776624,Inorganic base chemicals,2020
12942,Nestlé,107411105.0,3.1305820481298365,Dairy & egg products,2020
38107,KOBO PRODUCTS,3561039.05,3.074741415209546,Health care facilities,2020
41143,Deutsche Bahn AG,12602087.0,2.3223532822521973,Passenger rail,2020
9301,Inter Pipeline Ltd.,223290169.0,2.902098242113341,Oil & gas pipelines & storage,2020
6263,Faurecia,22714000.0,3.642432960826297,Furniture,2020
8696,Hyundai E&C,3737879.0,2.023006038298492,Energy infrastructure construction,2020
9863,LIXIL Corporation,116885241.0,3.3129253699452184,Other non-wood building materials,2020
13279,NIKE Inc.,15777000.0,2.1533199932458147,Clothing manufacture,2020
55778,XIAMEN INTRETECH INC.,198287005.58,2.641424942048728,Household appliances,2020
30047,Garan Manufacturing Corp,481926.34,2.345925983367427,Apparel & footwear,2020
20055,Vallourec,8561325.0,2.2348247615763523,Metal processing,2020
4377,De La Rue,184128099.0,3.314285108580256,Printing services,2020
8526,"The Home Depot, Inc.",204637598.0,3.580277701368852,Specialist retail,2020
2885,"CBRE Group, Inc.",28000544.0,2.973643661261624,Real estate services,2020
16012,Royal Dutch Shell,693630000.0,3.0026045930319647,Oil & gas refining,2020
5025,DSV A/S,15926521.0,2.6410505184395663,Logistics - transport,2020
13316,NH Foods Ltd.,11133612.0,2.4319843771969643,Animal processing,2020
11842,Michelin,165810462.0,2.3277247307687867,Rubber products,2020
20906,Z Holdings Corporation,1338755.0,2.449363800485504,Web-based services,2020
20205,VINCI,16106378.0,3.3203055934747097,Non-residential building construction,2020
21403,Olam International,83076350.5,2.805644320576405,Food & beverage wholesale,2020
4256,"Daiwa House Industry Co., Ltd.",10891636.818,2.949753597898986,Residential building construction,2020
13826,Oji Holdings Corporation,5465992.0,2.658856017938348,Paper packaging,2020
8566,"Honda Motor Co., Ltd.",297816499.0,2.466234703002411,Automobiles,2020
19290,Toyota Motor Corporation,397940000.0,3.4835517950865555,Automobiles,2020
20309,Volkswagen AG,447225434.0,3.984322482270027,Automobiles,2020
15833,Rinnai Corporation,11392352.604,2.4469681489552944,Household appliances,2021
15779,Rexel,32949846.0,2.300532377125903,"Dealers, wholesalers & distributors",2021
17315,Sojitz Corporation,37105106.56,2.657251366893044,"Dealers, wholesalers & distributors",2021
18280,"Taiwan Semiconductor Manufacturing Company, Ltd.",5571946.463,2.616447976370944,Semiconductors,2021
840012,Kioxia Holdings Corporation,4607531.0,2.04773079275242,Semiconductors,2021
15132,Procter & Gamble Company,247239813.0,6.428929813052127,Personal care & household products,2021
3795,"Constellation Brands, Inc.",45418311.0,3.690741427443701,Alcoholic beverages,2021
4151,CVS Health,10697251.38,3.5852931261800114,Health care services,2021
21481,Teck Resources Limited,68893378.0,2.615792785423629,Other non-ferrous ore mining,2021
2269,British American Tobacco,6781411.0,2.003329732994132,Tobacco products,2021
9712,Japan Tobacco Inc.,6977168.646,2.080334049828762,Tobacco products,2021
674,Amcor plc,9946570.0,2.129743593135815,Metal containers & packaging,2021
1328,Ball Corporation,10004567.0,2.1450032499346627,Metal containers & packaging,2021
4089,Crown Holdings,14298130.0,3.2746875064346384,Metal containers & packaging,2021
7903,H&M Hennes & Mauritz AB,17387060.0,3.591430966208296,Apparel stores,2021
9031,Inditex,14888171.0,3.0019927780351203,Apparel stores,2021
689,"American Electric Power Company, Inc.",40440495.0,2.5015119769608027,0,2021
3934,COSAN S.A.,38020453.861,2.319441713380099,0,2021
706,American Tower Corp.,3582432.0,2.449481628621424,Utility line construction,2021
53647,Zalando SE,4526111.0,3.15418383322832,Discretionary delivery retail,2021
19582,Johnson Controls International plc,121906000.0,8.609856342946742,Plastic products,2021
3229,China Mobile,42742294.51,6.725829574233025,Telecommunications services,2021
13298,Nippon Telegraph & Telephone Corporation (NTT),23497056.0,3.517396336457849,Telecommunications services,2021
20175,Verizon Communications Inc.,15640413.0,2.2075910812288413,Telecommunications services,2021
58859,Hewlett Packard Enterprise Company,9320470.0,2.2134985781575063,Servers & data centers,2021
11930,Microsoft Corporation,10817756.0,2.5853672997331127,Software,2021
16339,SAP SE,12109130.0,2.938681735269164,Software,2021
64620,Dell Technologies,14975553.0,3.722922880167973,Software,2021
839019,SAP BRASIL LTDA,12109130.0,2.938681735269164,Software,2021
9577,Itaúsa S.A.,73901446.97,7.11672892137032,Asset managers,2021
1516,BASF SE,91386000.0,3.8464694808739575,Specialty chemicals,2021
59899,Chemours Co/The,140180000.0,6.074313072559907,Specialty chemicals,2021
826993,"IWASE COSFA CO.,LTD.",53645254.073,2.1232969809986746,Specialty chemicals,2021
3204,"Chicony Power Technology Co.,Ltd.",35850988.11,2.0969389775554044,Computer hardware,2021
58858,HP Inc,49450000.0,3.129483032820775,Computer hardware,2021
841084,Corteva Inc,6400000.0,3.5089211387791432,Biotechnology,2021
33411,Harris Tea Company,210106074.0,4.363303588458882,Other food processing,2021
60798,INDUSTRIAS COR SA DE CV,242254909.0,5.07773310710675,Other food processing,2021
1149,Atos SE,2736793.0,2.528759776505045,Other professional services,2021
4528,Deloitte Touche Tohmatsu Limited,2560725.0,2.341562207569543,Other professional services,2021
6874,Fujitsu Limited,4585940.0,4.494794621021804,Other professional services,2021
12903,NEC Corporation,6157888.0,6.166108227656879,Other professional services,2021
20841,WSP,451162.0,3.5652876919859007,Engineering services,2021
53,Abertis Infraestructuras,16839433.21,3.9210041290705417,Transportation infrastructure & other construction,2021
2096,Bouygues,11751000.0,2.577694568558363,Transportation infrastructure & other construction,2021
19080,thyssenkrupp AG,644711000.0,5.74149941561946,Commercial services,2021
1268,Aviva plc,804051.68,3.561947812471183,Insurance,2021
15981,RSA Insurance Group,576814.0,2.407322987367502,Insurance,2021
17377,"Sompo Holdings, Inc",519347.0,2.1153255297969387,Insurance,2021
58907,Japan Post Holdings,1167910.4,5.410762282599769,Insurance,2021
19197,Toshiba Corporation,425095551.0,10.289649708371762,Electronic components,2021
829930,JILIN SINO-MICROELECTRONICS,114186780.0,2.6374239299655304,Electronic components,2021
8207,HeidelbergCement AG,21255187.0,2.1709792951757625,Cement,2021
8525,Holcim Ltd.,29162672.0,3.2292061438345163,Cement,2021
11329,"Marriott International, Inc.",6145805.0,2.568695657115879,Hotels & lodging,2021
22499,Intercontinental Hotels Group,5178366.0,2.0653937570074894,Hotels & lodging,2021
3042,Centrica,138068747.802,2.748523269509556,CCGT generation,2021
5108,E.ON SE,108211061.2,2.011710406974041,CCGT generation,2021
6113,Exelon Corporation,182175304.0,3.8369625167302392,CCGT generation,2021
7121,ENGIE,134001033.0,2.6481422645378268,CCGT generation,2021
18517,"The Tokyo Electric Power Company Holdings, Inc (TEPCO)",109909069.0,2.053612983164985,CCGT generation,2021
10181,"Kobe Steel., Ltd.",45223466.016,2.1684846715460853,Iron & steel,2021
20301,Voestalpine AG,54572232.0,2.750988759928762,Iron & steel,2021
40410,"Schnitzer Steel Industries, Inc.",46860228.0,2.2704682433908694,Iron & steel,2021
851003,HOLDING COMPANY METALLOINVEST AO,52152075.0,2.6001933127605814,Iron & steel,2021
3564,The Coca-Cola Company,50420239.0,3.5311997630768945,Non-alcoholic beverages,2021
276,A.P. Moller - Maersk,19086452.0,3.349756918483481,Marine freight,2021
9578,Itaú Unibanco Holding S.A.,69728803.97,12.825803167063524,Banks,2021
17870,Sumitomo Bakelite Company Limited,865470657.468,6.813167950675091,Other base chemicals,2021
10268,Korea Electric Power Corp,404309293.26,6.236147803192043,Electricity networks,2021
49615,OCI N.V.,22866807.0,2.3623167657722925,Agricultural chemicals,2021
4226,"Daikin Industries, Ltd.",283621085.0,3.984737740871977,Electrical equipment,2021
9103,Trane Technologies,242354105.0,3.3467364790624,Electrical equipment,2021
15309,Prysmian SpA,291462667.0,4.105971211568967,Electrical equipment,2021
32334,Signify N.V.,286292744.0,4.0260424792639045,Electrical equipment,2021
34285,"Wolfspeed, Inc.",182435443.0,2.420373998407369,Electrical equipment,2021
64,Abbott Laboratories,11222110.0,2.935720143381746,Health care supplies,2021
7374,GlaxoSmithKline,14620394.0,2.8373706581041067,Pharmaceuticals,2021
9829,Johnson & Johnson,20431301.0,4.179978745513585,Pharmaceuticals,2021
16151,Saint-Gobain,132653611.0,3.1501457131996675,Glass products,2021
383,Aggreko,12126681.122,2.4000032204000568,Vehicles & machinery rental & leasing,2021
19902,United Rentals,12802999.0,2.5670549031203262,Vehicles & machinery rental & leasing,2021
14709,Koninklijke Philips NV,34143999.0,5.202608948270836,Medical equipment,2021
13097,Nexans,200301641.0,3.794880012231973,Fabricated metal components,2021
15854,Robert Bosch GmbH,402257127.0,7.82378547238621,Fabricated metal components,2021
31357,Bekaert NV,182043000.0,3.430629751558707,Fabricated metal components,2021
847302,"PANDROL USA, LP",350522000.0,6.791696967238729,Fabricated metal components,2021
350,Agnico-Eagle Mines Limited,1295098000.0,3.312120010165381,Precious metals & minerals mining,2021
851037,Alumeco,1125437350.53,2.835573533632474,Precious metals & minerals mining,2021
17013,Showa Denko K.K.,35317490.0,2.299020036683831,Inorganic base chemicals,2021
21770,Airbus SE,443402771.0,2.0931740183905574,Aerospace,2021
22381,Autoliv Inc,11992000.0,3.3724360225312493,Other vehicle equipment & systems,2021
3751,ConocoPhillips,162700000.0,3.094383977834967,Oil & gas extraction,2021
13649,Occidental Petroleum Corporation,135000000.0,2.4638715216522105,Oil & gas extraction,2021
22341,Ecopetrol S.A.,118803383.0,2.0952011690702106,Oil & gas extraction,2021
16418,Schlumberger Limited,38493000.0,4.097559247809819,Energy services & equipment,2021
7616,"Alphabet, Inc.",9376000.0,4.531629910184385,Marketing,2021
20789,WPP Group,5109476.0,2.2981348653540192,Marketing,2021
8696,Hyundai E&C,6044236.0,2.8719656567952674,Energy infrastructure construction,2021
5025,DSV A/S,12563486.0,3.91593770702054,Logistics - transport,2021
22520,Bolloré SA,8298058.162,2.438237149299173,Logistics - transport,2021
34462,TTR Transport,12549970.57,3.906644814723914,Road freight,2021
9028,INDRA,375416.9,2.442721757510299,IT services,2021
858212,SOURCING NETWORK,553523.0,3.813752106251382,IT services,2021
50074,News Corp,2505221.33,2.6444316817640106,Print publishing,2021
7047,PJSC Gazprom,1078493075.0,3.588261778199288,Gas utilities,2021
832020,CHANEL,164747412.0,3.988738754862864,Apparel design & manufacturing,2021
895,Arcadyan Technology Corporation,2742389565.644,7.341062355434797,Electronic equipment,2021
841784,Hudson Pacific Properties,291802662.0,7.64924227444545,REIT,2021
20332,Wal Mart de Mexico,164831358.39000002,3.744711581601044,"Supermarkets, food & drugstores",2021
20402,"Walmart, Inc.",171269374.0,3.9120246872005686,"Supermarkets, food & drugstores",2021
63672,Corporación Inmobiliaria Vesta S.A.B de C.V.,65165000.0,5.892309655788415,Real estate owners & developers,2021
20182,Vestas Wind Systems A/S,9794000.0,2.053882514227336,Other renewable energy equipment,2021
660,American Airlines Group Inc,9674025.0,2.6184687798130475,Passenger airlines,2021
19569,United Airlines Holdings,12480289.0,3.548068456947777,Passenger airlines,2021
20205,VINCI,41488516.0,4.707950973294192,Non-residential building construction,2021
20515,"Waste Management, Inc.",3502992.0,2.1021338320194984,Waste management,2021
852577,LG Energy Solution,8639713.0,3.047485814664889,Batteries,2021
21380,adidas AG,11636342.046,3.0339598617450374,Apparel & footwear design,2021
336,"ASE Technology Holding Co., Ltd.",21179759.0,3.1481737587331624,Industrial services,2021
32711,TPV Technology Limited,5633410292.0,6.781532856005743,Communications equipment,2021
10347,Kubota Corporation,23745001.0,2.021042755197539,"Agriculture, construction & mining machinery",2021
6193,"FamilyMart Co.,Ltd.",6441606.0,2.808788996144348,Consumer services,2021
4212,"Dai Nippon Printing Co., Ltd.",4259189.0,2.032137144445949,Printing services,2021
19238,Toppan Inc.,5910879.0,2.9821609832179203,Printing services,2021
51587,YKK,539893.0,2.1468011943555725,Apparel & footwear,2021
11799,Meredith Corporation,22122772.9,2.4467811319823407,Media,2021
13532,Novelis Inc.,14244591.0,2.2909874887552704,Metal processing,2021
6263,Faurecia,24256000.0,3.860513811908811,Furniture,2021
33518,Ready Pac Produce,541977.0,2.138809098171515,"Fruit, nut & vegetable processing",2021
9863,LIXIL Corporation,107008429.0,3.59967523847826,Other non-wood building materials,2021
41143,Deutsche Bahn AG,9765908.0,2.183241543429219,Passenger rail,2021
9520,Isetan Mitsukoshi Holdings Ltd.,25969695.0,2.685060282422063,Department stores,2021
833334,Equitrans Midstream,213436783.0,3.322540687973569,Oil & gas pipelines & storage,2021
4256,"Daiwa House Industry Co., Ltd.",10649221.853,3.355237383697191,Residential building construction,2021
6595,Ford Motor Company,349281992.0,3.164095447690992,Automobiles,2021
7164,General Motors Company,254440148.0,2.153411999556749,Automobiles,2021
8566,"Honda Motor Co., Ltd.",244758486.0,2.050239231913911,Automobiles,2021
19290,Toyota Motor Corporation,341344044.0,3.079504592880637,Automobiles,2021
20309,Volkswagen AG,368258661.0,3.366320588516197,Automobiles,2021
8061,Hanwha Corp.,984497.49,4.357972954230946,Other financial,2021
13316,NH Foods Ltd.,10575689.0,3.216681442243001,Animal processing,2021
8526,"The Home Depot, Inc.",185746651.0,4.131085236185354,Specialist retail,2021
16012,Royal Dutch Shell,1339550000.0,4.29440196521157,Oil & gas refining,2021
20883,Yamaha Corporation,1055602.0,2.2679100407422723,Homeware,2021
11842,Michelin,165810462.0,2.881403452347336,Rubber products,2021
13279,NIKE Inc.,17742300.0,2.31823745747498,Clothing manufacture,2021
8054,Caesars Entertainment,1582256.0,2.236125917458053,Gambling,2021
834784,"GINGER LOGISTICS INT`L CO.,LTD",41288976.12,2.4471340983728047,Intermodal transport,2021
16919,Siemens AG,494015501.0,3.62217639230354,Industrial machinery,2021
858430,Siemens Energy AG,927474642.0,6.987708292152071,Industrial machinery,2021
840513,Sateri,12961884.717,4.713388377588762,Textiles,2021
11366,Mowi ASA,1716895.0,2.037979175972684,Aquaculture,2021
20906,Z Holdings Corporation,2248754.0,2.974115809039535,Web-based services,2021
2802,Cargill,185355460.0,2.9161672626863884,Food & beverage wholesale,2021
12942,Nestlé,117000828.0,3.9191702100113712,Dairy & egg products,2021
4136,Cummins Inc.,757353200.0,4.100563134002456,Engines & motors,2021
2885,"CBRE Group, Inc.",361249619.0,3.7385842044910063,Real estate services,2021
860698,Mingfeng Packaging,97925588.529,4.462745898589359,Paper packaging,2021
9352,International Paper Company,28174933.0,5.10912489017485,Paper products,2021
58295,WestRock Company,14265693.59,2.384566586440241,Paper products,2021
4663,Deutsche Post DHL Group,31850000.0,3.6885650405466137,Logistics - 3rd party,2021
19898,UPS,21437000.0,2.348884326975786,Logistics - 3rd party,2021
46817,"SHYA HSIN PACKAGING INDUSTRY(CHINA)CO.,LTD.",104757685.07,5.954860192449587,Other containers & packaging,2021
38099,FAREVA,2583632.0,2.174807907398118,Health care facilities,2021
38107,KOBO PRODUCTS,2998054.67,2.6110850503591263,Health care facilities,2021
13367,Nisshin Seifun Group Inc.,159361460.75,3.310221086316662,Baked goods & cereals,2021
836138,BERLIN PACKAGING LLC,544436404.0,3.7415404414978832,Consumer goods wholesale & rental,2022
31947,Brenntag SE,24153065.0,2.239465944687629,Chemicals wholesale & distribution,2022
869633,COLTANQUES S A S,128993476.0,6.080559604232079,Road freight,2022
37446,Deceuninck NV,564562.0,2.780618718821088,Other building products,2022
38410,Blue Diamond Growers,637936.0,2.196939924623556,"Fruit, nut & vegetable processing",2022
864027,Nextracker Inc.,2293886.585,2.4317558590006745,Renewable energy construction,2022
59134,NATS Holdings Limited,13953696.0,2.4192457837390258,Transportation support services,2022
4256,"Daiwa House Industry Co., Ltd.",13049479.77,3.962629151999129,Residential building construction,2022
2116,Brambles,1564832.0,2.093041090645413,Finished wood products,2022
7619,The Goodyear Tire & Rubber Company,155569002.1,2.662587557509433,Rubber products,2022
11842,Michelin,144795561.0,2.4378272910549272,Rubber products,2022
13279,NIKE Inc.,16557600.0,2.424321753029796,Clothing manufacture,2022
4663,Deutsche Post DHL Group,37600000.0,4.572879954754975,Logistics - 3rd party,2022
19898,UPS,19486000.0,2.185935244744258,Logistics - 3rd party,2022
3751,ConocoPhillips,224600000.0,3.295120236775518,Oil & gas extraction,2022
13649,Occidental Petroleum Corporation,193800000.0,2.7605017836654584,Oil & gas extraction,2022
5802,Eramet,14955950.0,2.543280123792933,Other non-ferrous metals,2022
19845,Union Pacific Corporation,3663097.52,2.0671836402209043,Rail freight,2022
834784,"GINGER LOGISTICS INT`L CO.,LTD",546045170.56,3.605493712496837,Intermodal transport,2022
2802,Cargill,197436555.0,2.4622082429573835,Food & beverage wholesale,2022
1356,Baker Hughes Company,237010432.0,4.659319483007249,Energy services & equipment,2022
3564,The Coca-Cola Company,57959857.0,3.991184585454809,Non-alcoholic beverages,2022
1681,"Benesse Holdings, Inc.",208527.0,2.417002861560096,Education services,2022
16012,Shell PLC,1328890000.0,4.21434576794151,Oil & gas refining,2022
1812,Bic,804800.0,2.1042223751476787,Homeware,2022
20883,Yamaha Corporation,908145.0,2.4468781375304616,Homeware,2022
6595,Ford Motor Company,299853676.0,2.973210689228026,Automobiles,2022
7164,General Motors Company,233167875.0,2.200368290416432,Automobiles,2022
8566,"Honda Motor Co., Ltd.",275724920.0,2.693575063836353,Automobiles,2022
19290,Toyota Motor Corporation,373340317.0,3.824870128859657,Automobiles,2022
20309,Volkswagen AG,364179965.97,3.7187079840279353,Automobiles,2022
21770,Airbus SE,476092389.0,2.1858801367643275,Aerospace,2022
4136,Cummins Inc.,1169967900.0,4.800102577537606,Engines & motors,2022
852434,ALELO S.A,1362618760.981,8.245958962643433,Asset managers,2022
53,Abertis Infraestructuras,19422639.5,4.078473286830942,Transportation infrastructure & other construction,2022
2096,Bouygues,18722100.0,3.914376591333711,Transportation infrastructure & other construction,2022
19080,thyssenkrupp AG,35820000.0,6.414240702182358,Commercial services,2022
64,Abbott Laboratories,12480000.0,3.396587058892244,Health care supplies,2022
12903,NEC Corporation,6533590.789,2.052589337039066,Other professional services,2022
53664,Samsung SDS,6497114.0,2.039968252025904,Other professional services,2022
57190,THE SPUR GROUP INC,17502226.16,5.847772062573723,Other professional services,2022
884627,CS BRASIL TRANSPORTES DE PASSAGEIROS E SERVIÇOS AMBIENTAIS LTDA,27994068.0,9.477982709878662,Other professional services,2022
449,AKBANK T.A.Ş.,21036920.67,2.1091327134433167,Banks,2022
21160,YAPI VE KREDİ BANKASI A.Ş.,42017711.87,4.38271186348338,Banks,2022
21868,First Financial Holding Co,82291541.0,8.746977125426607,Banks,2022
37310,"Sumitomo Mitsui Trust Holdings, Inc.",86400000.0,9.19218944521722,Banks,2022
21889,Empresas CMPC,8194363.0,2.3351581218188646,Pulp & paper mills,2022
23129,Stora Enso Oyj,7830000.0,2.1953026020612527,Pulp & paper mills,2022
8207,HeidelbergCement AG,36395415.0,3.595656666457201,Cement,2022
8525,Holcim Ltd.,29958287.0,2.854691728233769,Cement,2022
22603,Everlight Electronics Co Ltd,26742780985.86,11.357243666351495,Electronic components,2022
11329,"Marriott International, Inc.",11034325.0,3.3383915162298226,Hotels & lodging,2022
10268,Korea Electric Power Corp,220002720.0,5.909486710121682,Electricity networks,2022
63843,Uniper SE,106438465.0,2.6270727569927708,Electricity networks,2022
5108,E.ON SE,100377359.43,2.496688532703329,CCGT generation,2022
6113,Exelon Corporation,86711513.0,2.058865936198453,CCGT generation,2022
6582,Fortum Oyj,120228000.0,3.13265784797116,CCGT generation,2022
7121,ENGIE,127663206.0,3.370864914993545,CCGT generation,2022
18517,"The Tokyo Electric Power Company Holdings, Inc (TEPCO)",102724000.0,2.5718695522386907,CCGT generation,2022
3204,"Chicony Power Technology Co.,Ltd.",32246168.340000004,2.7686005149484387,Computer hardware,2022
58858,HP Inc,32760000.0,2.823079837347071,Computer hardware,2022
11930,Microsoft Corporation,13784501.0,4.201120753411772,Software,2022
16339,SAP SE,10060780.0,3.0080280096462046,Software,2022
64620,Dell Technologies,23871702.0,7.433093910907933,Software,2022
336,"ASE Technology Holding Co., Ltd.",16231394.0,3.316543093187097,Industrial services,2022
1536,Barrick Gold Corporation,4815000.0,2.448659012717703,Precious metals & minerals mining,2022
13117,Newmont Corporation,5906431.0,3.1619193698339494,Precious metals & minerals mining,2022
59313,AerCap Holdings NV,22101206.0,3.934838970408374,Vehicles & machinery rental & leasing,2022
14709,Koninklijke Philips NV,9152659.0,3.3150327378508457,Medical equipment,2022
19016,Thermo Fisher Scientific Inc.,11702924.0,4.3630927210726105,Medical equipment,2022
14605,"PepsiCo, Inc.",58408945.0,4.397059816569806,Other food processing,2022
58857,The Kraft Heinz Company,43940811.0,3.1927405698706286,Other food processing,2022
832709,Charoen Pokphand Group,50691335.0,3.754650348872172,Other food processing,2022
13097,Nexans,171610510.0,4.046524202290842,Fabricated metal components,2022
15854,Robert Bosch GmbH,382118793.0,9.199886802410742,Fabricated metal components,2022
28622,ZF Friedrichshafen AG,91672227.0,2.0895895294162337,Fabricated metal components,2022
31856,Kongsberg Automotive Holding ASA,457799898.76,11.05260335304311,Fabricated metal components,2022
7374,GSK,13456265.0,3.1495733362860707,Pharmaceuticals,2022
9829,Johnson & Johnson,17414185.0,4.251709831755352,Pharmaceuticals,2022
837602,"SINOCHEM GROUP - NINGBO NUOBAI - LINHAI, ZHEJIANG (Langhua site)",9424228.63,2.0267981325334725,Pharmaceuticals,2022
904,ArcelorMittal,31694731.0,2.051085792899033,Iron & steel,2022
10181,"Kobe Steel, Ltd.",45127150.0,3.18001880779748,Iron & steel,2022
34307,Baosteel,45134497.0,3.180636289344211,Iron & steel,2022
851003,HOLDING COMPANY METALLOINVEST AO,39844000.0,2.735994357870722,Iron & steel,2022
16191,Samsung Electronics,123234900.0,4.8211068394148695,Communications equipment,2022
21044,ZTE,98683524.71,3.786642583547743,Communications equipment,2022
56282,Huaqin,66733997.0,2.4404595686478348,Communications equipment,2022
1516,BASF SE,101396000.0,4.720160381587087,Specialty chemicals,2022
59899,Chemours Co/The,144080000.0,6.844912180108392,Specialty chemicals,2022
826993,"IWASE COSFA CO.,LTD.",50066181.64,2.1650314368260104,Specialty chemicals,2022
8116,"The Hartford Financial Services Group, Inc.",905988837.0,9.262196508311067,Insurance,2022
7616,"Alphabet, Inc.",9503000.0,5.691856402638007,Marketing,2022
20789,WPP Group,5067740.55,2.897084099373246,Marketing,2022
2880,Carrefour,137075378.0,2.87911068049606,"Supermarkets, food & drugstores",2022
20402,"Walmart, Inc.",242835480.0,5.4471139300387055,"Supermarkets, food & drugstores",2022
12145,"Mitsubishi Estate Company Co., Ltd.",2222622.0,2.2829700987816657,Real estate owners & developers,2022
12295,"Mitsui Fudosan Co., Ltd.",3437453.0,3.898121297732537,Real estate owners & developers,2022
63672,Corporación Inmobiliaria Vesta S.A.B de C.V.,2208236.0,2.263843516443788,Real estate owners & developers,2022
276,A.P. Moller - Maersk,28950000.0,4.013435776157329,Marine freight,2022
4226,"Daikin Industries, Ltd.",306930277.0,3.095876899700642,Electrical equipment,2022
5521,Emerson Electric Co.,591296800.0,6.305724459148708,Electrical equipment,2022
9103,Trane Technologies,402705277.0,4.176957565465713,Electrical equipment,2022
15309,Prysmian SpA,284562292.0,2.8433935155646664,Electrical equipment,2022
32334,Signify N.V.,317845000.0,3.219079155064582,Electrical equipment,2022
858210,Hellenic Cables S.A.,247362690.0,2.423495102655706,Electrical equipment,2022
15132,Procter & Gamble Company,195794492.0,6.965742357540974,Personal care & household products,2022
19829,Unilever plc,61445738.0,2.009717127937821,Personal care & household products,2022
21481,Teck Resources Limited,78443000.0,2.221932533313647,Other non-ferrous ore mining,2022
7060,Gap Inc.,11468431.0,2.524659252372253,Apparel stores,2022
9031,Inditex,17097801.0,4.035265146453832,Apparel stores,2022
59396,Decathlon SA,10491206.084,2.262427116635399,Apparel stores,2022
17652,Starbucks Corporation,13859078.0,2.3305771314207204,Food & beverage amenities,2022
59884,Sinanen Holdings Co Ltd,8321318.0,5.527738893882936,Engineering services,2022
865555,"SANKI ENGINEERING CO.,LTD.",5005392.0,3.2126955440705576,Engineering services,2022
10670,LG Electronics,69924235.0,4.698262383947195,Electronic equipment,2022
14292,Panasonic Holdings Corporation,98052000.0,6.691229536999791,Electronic equipment,2022
11085,LyondellBasell Industries N.V.,93732574.0,2.139258644794634,Other base chemicals,2022
12674,Nan Ya Plastics,239448647.88,6.144198555895388,Other base chemicals,2022
41275,SABIC,116506605.0,2.7651925123489978,Other base chemicals,2022
21501,Brookfield Renewable Partners L.P.,1303051.0,2.82167876111849,Hydro generation,2022
16151,Saint-Gobain,85193241.0,4.428121938389532,Glass products,2022
3229,China Mobile,19650782.05,4.305825876838387,Telecommunications services,2022
3244,China Telecom,10911505.91,2.157016998454829,Telecommunications services,2022
4667,Deutsche Telekom AG,14775963.0,3.107207789098995,Telecommunications services,2022
13298,Nippon Telegraph & Telephone Corporation (NTT),22226773.0,4.939209252683483,Telecommunications services,2022
12099,"Mitsubishi Heavy Industries, Ltd.",1580346107.0,6.456275612222118,Industrial machinery,2022
858430,Siemens Energy AG,1373897000.0,5.5802449010480615,Industrial machinery,2022
8526,"The Home Depot, Inc.",200999185.0,5.188024369882421,Specialist retail,2022
46817,"SHYA HSIN PACKAGING INDUSTRY(CHINA)CO.,LTD.",100584067.91,6.620036810703176,Other containers & packaging,2022
11366,Mowi ASA,1825745.0,2.076168642690458,Aquaculture,2022
20205,VINCI,40924766.0,5.386774728372233,Non-residential building construction,2022
21967,Chicony Electronics Co. Ltd,25161246.0,3.974605583271063,Batteries,2022
10227,Korea Gas Corp,117254384.0,2.7353605196197224,Gas utilities,2022
19582,Johnson Controls International plc,125950000.0,4.926688002216781,Plastic products,2022
853198,FLOREMPAQUE CIA LTDA,236825037.343,9.414385309440789,Plastic products,2022
2319,Brunswick Corporation,4374202.0,2.03106767919148,Sporting goods,2022
3795,"Constellation Brands, Inc.",48169397.0,4.033309850597544,Alcoholic beverages,2022
674,Amcor plc,9825906.0,2.509549821248468,Metal containers & packaging,2022
1328,Ball Corporation,11876976.0,3.140600406713874,Metal containers & packaging,2022
4089,Crown Holdings,10230048.0,2.633891772381857,Metal containers & packaging,2022
3934,COSAN S.A.,52097913.76800001,2.809209428791899,0,2022
706,American Tower Corp.,3647199.0,2.183518363648913,Utility line construction,2022
17315,Sojitz Corporation,54907568.0,3.373336071538261,"Dealers, wholesalers & distributors",2022
716,"Amgen, Inc.",3519825.0,2.156414461712683,Biotechnology,2022
841084,Corteva Inc,6340288.0,4.240399075296709,Biotechnology,2022
18280,"Taiwan Semiconductor Manufacturing Company, Ltd.",6127156.74,2.765034390002985,Semiconductors,2022
840012,Kioxia Holdings Corporation,6900409.0,3.1887098785846204,Semiconductors,2022
660,American Airlines Group Inc,12907211.0,2.142580973289797,Passenger airlines,2022
4408,Delta Air Lines,15405320.0,2.691069456456284,Passenger airlines,2022
19569,United Airlines Holdings,15363036.0,2.681785519277317,Passenger airlines,2022
20182,Vestas Wind Systems A/S,10564110.0,2.614244991064071,Other renewable energy equipment,2022
879249,SERVICIOS INTEGRALES MAYTRAS SA DE CV,396080400.0,4.993547709606841,Logistics - transport,2022
19305,Transcontinental Inc.,6910379.0,2.494144145314193,Print publishing,2022
1636,Bechtle AG,2204502.0,2.5740976219927365,IT services,2022
48041,CDW Corporation,5356249.411,6.7100808305890025,IT services,2022
841784,Hudson Pacific Properties,259230198.0,8.365724354201523,REIT,2022
9712,Japan Tobacco Inc.,6847437.57,2.170359281937332,Tobacco products,2022
8831,Imerys SA,3286400.0,2.3874847325548627,Other non-metallic minerals,2022
852110,"Wuxi Xizhou Machinery Co.,Ltd.",15197092.835,2.3090889510158754,Other vehicle equipment & systems,2022
